Pregunta,Respuesta,Metadata
Este grupo de preguntas se centra en las opciones y métodos disponibles para financiar o pagar en cuotas una póliza de seguro. Los usuarios buscan información sobre cómo pueden dividir el pago de su seguro en plazos más manejables.,¡Financiar su póliza es muy fácil! Llámenos al #322 y seleccione las opciones 4 y luego 2.,"{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Este grupo de preguntas se centra en las diversas acciones relacionadas con la gestión o modificación de un título de capitalización. Las consultas abarcan desde la cancelación y rescisión del título, hasta la realización de anticipos o retiros parciales del mismo. Todas estas preguntas están conectadas por el interés en ajustar, finalizar o acceder parcialmente a los fondos o beneficios asociados a un título de capitalización.","Estos son los pasos para solicitar un retiro parcial o total de su Título de Capitalización:\n
1. Ingrese a Acceso a Clientes dando clic en el enlace: https://clientes.segurosbolivar.com/login, digite su numero de documento y el codigo que le llegara por mensaje de texto a su celular. \n
2. Una vez dentro del portal, en el inicio de clic en 'Otros'.\n
3. En esta seccion, encontrara sus Títulos de Capitalización. De clic en retiro parcial o total, de acuerdo a su necesidad. \n
\n","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
"Este grupo de preguntas se centra en consultas y gestiones relacionadas con servicios de seguros y asistencia. Las inquietudes abarcan desde cómo realizar reclamaciones, gestionar seguros específicos como el de arrendamiento y causión para alquiler, hasta solicitudes de asistencia en salud, como el pedido de medicamentos o cambios en el nivel de riesgo en el ARL. También se mencionan temas administrativos como el registro de usuarios, la notificación de pagos, la devolución de dinero, y cómo proceder cuando se enfrentan problemas técnicos o demoras en la atención al cliente. Además, se incluyen solicitudes de información y gestión sobre vehículos en custodia y asistencia internacional.","¡Lo siento! Aun estoy aprendiendo y no cuento con la información que necesita. Por favor, escríbanos a nuestro WhatsApp dando clic aquí: [3223322322](https://wa.link/2gsvmz) o llámenos al #322 para resolver sus dudas.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"El costo o tarifas del Seguro Obligatorio de Accidentes de Tránsito (SOAT) es el tema central de estas preguntas. Ambas buscan entender cuál es el precio de este seguro que es mandatorio para todos los vehículos en circulación, sugiriendo una indagación sobre los valores específicos que este seguro puede tener, posiblemente variando por tipo de vehículo, ubicación, o año de fabricación.","En el siguiente documento podrá conocer las tarifas del SOAT para el año 2024, según el tipo de vehículo: https://d9b6rardqz97a.cloudfront.net/wp-content/uploads/2019/10/10180257/tarifario-2024_soat.pdf","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"El resumen que encapsula el significado completo y los matices esenciales del grupo de preguntas es: ""Información y servicios relacionados con el Seguro Obligatorio de Accidentes de Tránsito (SOAT)"". Este resumen abarca tanto la búsqueda de información sobre el SOAT como la solicitud de asistencia y servicios derivados de este seguro, indicando que las preguntas están relacionadas con la comprensión y la utilización de las coberturas que ofrece el SOAT en caso de accidentes de tránsito.","Si ya cuenta con su SOAT y requiere información sobre atención, coberturas y demás, comuníquese con nosotros a través de las siguientes líneas: 

En Bogota: 6013811151\n
A nivel nacional: 018000111151\n","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Este grupo de preguntas se centra en distintas solicitudes y trámites relacionados con servicios de salud y seguros. Las preguntas abordan temas como el seguimiento y estado de reclamaciones y autorizaciones para procedimientos médicos y medicamentos, así como la solicitud de documentos clínicos importantes como la historia clínica y el dictamen médico. Además, incluyen cuestiones administrativas como la actualización de los medios o formas de pago y la consulta de trámites ya radicados. Todas estas preguntas están vinculadas por el contexto de gestionar y acceder a servicios de atención médica y seguros, asegurando que los procedimientos necesarios están autorizados y que se mantiene una documentación adecuada y actualizada para el paciente.","¡Lo siento! Aun estoy aprendiendo y no cuento con la información que necesita. Por favor, escríbanos a nuestro WhatsApp dando clic aquí: [3223322322](https://wa.link/2gsvmz) o llámenos al #322 para resolver sus dudas.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Este grupo de preguntas se centra en diversos aspectos relacionados con el manejo y las implicaciones de las incapacidades, especialmente en el ámbito laboral y de seguridad social. Se busca información sobre cómo gestionar una incapacidad, ya sea por motivos de salud o accidentes, incluyendo cuestiones administrativas como el formato único para reportarla, así como las ayudas económicas o auxilios disponibles para aquellos que se encuentran incapacitados y, por ende, posiblemente sin empleo. El tema subyacente implica un enfoque en los derechos y procedimientos para las personas que enfrentan incapacidades en su vida, destacando la importancia de conocer los procesos para acceder a los beneficios y apoyos necesarios durante dicho período.","Si cuenta con un seguro de vida o seguro de desempleo, puede gestionar su incapacidad siguiendo estos pasos:

1. Ingrese al portal de indemnizaciones: https://www.segurosbolivar.com/wps/portal/oficinavirtual/aviso-siniestros/home/home/home\n
2. Seleccione el tipo de seguro: vida o desempleo.
Elija su rol: asegurado, beneficiario u otro.
Según el seguro, seleccione el motivo de su solicitud y complete el proceso en el portal.

Si se trata de:
 - SOAT: diríjase a su EPS para realizar el trámite correspondiente.
 - Seguro de salud: Este tipo de auxilios no está contemplado en nuestra póliza, debe gestionarlo directamente con su EPS.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Para hacer seguimiento a una reclamación sin respuesta, específicamente en relación a una solicitud de indemnización, es importante conocer el estado actual de la PQRS (Peticiones, Quejas, Reclamos y Sugerencias) asociada. Esto implica investigar los mecanismos ofrecidos por la entidad correspondiente para el seguimiento de dichas solicitudes, que pueden incluir consultas en línea, llamadas telefónicas, o acudir presencialmente a las oficinas de la entidad. La atención a este tipo de requerimientos varía según la organización, por lo que es crucial identificar y utilizar los canales adecuados para obtener información actualizada sobre el estado de la reclamación.",A traves de nuestro WhatsApp oficial [3223322322](https://wa.link/2gsvmz) o comunicandose al #322 por la opción de Atención General.,"{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Las preguntas en este grupo se orientan hacia los servicios relacionados con el Seguro Obligatorio de Accidentes de Tránsito (SOAT). Específicamente, buscan información sobre cómo recibir atención o asistencia en el contexto de este seguro, abarcando temas como procedimientos para solicitar ayuda, coberturas y cómo actuar en caso de accidentes de tránsito. La respuesta común a estas preguntas se centra en la importancia de conocer los detalles del SOAT, incluyendo cómo acceder a los servicios que ofrece en situaciones de emergencia y los beneficios que provee a los asegurados.","Recuerde que este proceso lo hace en el centro de salud más cercano, ellos son los encargados de darle atención, medicamentos y de asegurarse de la rehabilitación de la persona afectada","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Este grupo de preguntas se centra en la búsqueda de información sobre los servicios de asistencia que ofrece un seguro. Las preguntas apuntan a conocer el alcance, los tipos y detalles de las asistencias disponibles dentro de una póliza de seguro, sugiriendo un interés en comprender los beneficios específicos y cómo acceder a ellos.","¡Conocer las asistencias de su seguro es muy fácil! Solo siga estos pasos:
1. Ingrese a Acceso a Clientes dando clic en el enlace: https://clientes.segurosbolivar.com/login\n
2. Una vez dentro del portal, verá un listado con todos sus seguros vigentes.
3. Seleccione el seguro que desea consultar y haga clic en ""Ver detalle"". En la parte inferior encontrará toda la información sobre asistencias, coberturas y beneficios.

Si no encuentra esta información, también puede descargar su póliza en la opción ""Descarga de póliza"" disponible en el mismo portal.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb""]}"
"La esencia de este grupo de preguntas gira en torno a la problemática de activar una póliza de seguro o un servicio similar sin el consentimiento explícito del titular. Esto implica cuestiones relacionadas con la legalidad, ética y posibles repercusiones financieras o de privacidad para la persona afectada. Las preguntas podrían explorar los procedimientos para reportar el incidente, las medidas correctivas aplicables y las responsabilidades de la entidad que activó la póliza sin autorización.","Si tiene inquietudes sobre la activación de una póliza, estamos aquí para ayudarle. Comuníquese con nosotros a través de:

Llámenos desde su celular al #322 y uno de nuestros asesores atenderá su caso de inmediato.
Queremos asegurarnos de que todo esté en orden y aclarar cualquier duda que pueda tener. Tranquilo, nosotros respondemos.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
Información sobre la identificación única asignada a un proceso de reembolso.,"El número de radicado de su solicitud está en el correo que recibió al completar el proceso de radicación, con este podrá revisar el estado de la solicitud.

Si su solicitud corresponde a ARL puede consultar el estado de su solicitud ingresando a este enlace https://imaginex-arlbolivar.segurosbolivar.com/solicitudesArl/consulta, utilizando su número de radicado.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"**Resumen de Grupo de Preguntas: Autorización o Incapacidad ARL**

Este grupo de preguntas se centra en la temática de la gestión de incapacidades laborales y las autorizaciones necesarias dentro del marco de las Aseguradoras de Riesgos Laborales (ARL). Las consultas abordan cómo y cuándo una ARL autoriza una incapacidad laboral, qué criterios se utilizan para determinar si un empleado está o no apto para trabajar, y los procedimientos relacionados con la solicitud y aprobación de dichas incapacidades. También se incluyen preguntas sobre las responsabilidades de los empleadores y empleados en el proceso, como la notificación de accidentes o enfermedades laborales, y el papel de la ARL en la evaluación y seguimiento de los casos para garantizar una correcta recuperación y reintegración laboral. Este conjunto de cuestionamientos resalta la importancia del cumplimiento de las normativas legales y procedimentales para asegurar la protección y bienestar tanto de los trabajadores como de las empresas en el contexto de los riesgos laborales.","Si necesita radicar una autorización, incapacidad o solicitud de reembolso por ARL, puede hacerlo ingresando a: https://imaginex-arlbolivar.segurosbolivar.com/solicitudesArl/index.
Si desea consultar el estado de una solicitud ya radicada, puede verificarlo aquí: https://imaginex-arlbolivar.segurosbolivar.com/solicitudesArl/consulta","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"La pregunta sugiere que la persona busca entender la razón detrás de su inclusión como beneficiario en un contexto específico, lo cual puede relacionarse con temas legales, financieros, de seguros, o de herencias, entre otros. La inquietud central es comprender el motivo o la justificación de su designación en una posición que implica recibir beneficios o derechos bajo ciertas condiciones o circunstancias. La respuesta adecuada debería proporcionar claridad sobre el proceso o la decisión que llevó a su selección como beneficiario, ofreciendo así una explicación sobre las responsabilidades, derechos o ventajas que esto conlleva.",Usted aparece como beneficiario porque la persona titular de la póliza lo incluyó como alguien importante para recibir los beneficios del seguro en caso de ser necesario.,"{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Para este grupo de preguntas, el tema central es la preocupación sobre cómo afecta el estado de morosidad de una póliza de seguro cuando el pago de esta se realiza mediante descuento directo de la nómina del asegurado. La inquietud subyacente es entender las implicaciones de tener pagos atrasados en la póliza a pesar de que se supone que los pagos se gestionan automáticamente a través de los descuentos en el salario, y cómo resolver esta situación para asegurar la continuidad de la cobertura del seguro.","Los pagos realizados a través de libranzas pueden tardar un poco en reflejarse en el sistema, ya que su aplicación no es inmediata. Pero ¡tranquilo! Esto es normal y pronto lo verá actualizado.

Sin embargo, si desea confirmar el estado de su póliza o necesita más información, puede contactarnos a través de: 
WhatsApp: wa.link/2gsvmz
Linea telefonica: #322, opción 4. Atencion General","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"**Grupo de Preguntas: Quitar el Débito Automático**

1. ¿Cómo puedo desactivar el débito automático de mi cuenta bancaria?
2. ¿Qué pasos debo seguir para cancelar una orden de pago automático en mi tarjeta de crédito?
3. ¿Es posible detener los cargos automáticos de un servicio específico en mi cuenta?

**Resumen:**  
Estas preguntas buscan orientación sobre el procedimiento para cancelar o desactivar las órdenes de pago automático, ya sea desde una cuenta bancaria o una tarjeta de crédito, aplicables a diversos servicios o suscripciones. La preocupación central es el método efectivo para interrumpir los cargos automáticos recurrentes, lo cual implica conocer los pasos específicos y posiblemente las condiciones requeridas por la entidad financiera o el proveedor del servicio para llevar a cabo dicha cancelación.","Para gestionar el retiro del débito automático, necesitamos revisar algunos datos específicos de su póliza.

Por favor, contáctenos para ayudarle con el proceso:

WhatsApp: wa.link/2gsvmz
Linea telefonica: #322, opción 4. Atencion General 

Estamos aquí para orientarle y asegurarnos de que el trámite sea rápido y sencillo.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"**Grupo de Preguntas: Descargar la póliza vencida**

- ¿Cómo puedo obtener una copia de mi póliza de seguro que ya expiró?
- ¿Es posible descargar una póliza de seguro después de que ha vencido?
- ¿Dónde puedo encontrar mi póliza de seguro anterior que ya no está en vigor?

**Resumen:**
Este grupo de preguntas se refiere al proceso de obtener una copia o descargar una póliza de seguro que ya ha pasado su fecha de vencimiento. Los usuarios están interesados en saber si pueden acceder a documentos de seguros expirados, y en caso afirmativo, cómo y dónde pueden hacerlo.","Para descargar una póliza vencida, contactenos para brindarle la mejor orientación:

WhatsApp: wa.link/2gsvmz
Linea telefonica: #322, opción 4. Atencion General 

Estamos aquí para ayudarle con este trámite de manera rápida y sencilla.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
Los problemas mencionados están relacionados con dificultades y errores experimentados durante el proceso de pago de un seguro.,"¡Laamento mucho los inconvenientes! Para resolver este problema, hable con uno de nuestros asesores, quienes podrán ayudarle a completar el pago sin contratiempos.

Contáctenos a través de:

WhatsApp: wa.link/2gsvmz
Linea telefonica: #322, opción 4. Atencion General","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"**Grupo de Preguntas: Consecuencias de no pagar una póliza de seguro**

Este grupo de preguntas se centra en entender qué sucede cuando no se realiza el pago de una póliza de seguro. Los aspectos esenciales incluyen el tiempo que transcurre antes de que la aseguradora decida cancelar la póliza por falta de pago, y qué procedimientos o avisos se deben esperar de la compañía de seguros antes de la cancelación. La respuesta a estas preguntas variará dependiendo de la política específica de cada aseguradora, pero generalmente, hay un período de gracia después del vencimiento del pago antes de que la póliza sea oficialmente cancelada.","Entendemos que puede haber momentos en los que no sea fácil cumplir con los pagos. Le recordamos que mantener al día su póliza le permite seguir disfrutando de la tranquilidad y los beneficios que le ofrece su seguro.

El tiempo para la cancelación depende de las condiciones específicas de su póliza. Si necesita ayuda o explorar opciones de financiación, estamos aquí para apoyarle:

WhatsApp: wa.link/2gsvmz
Linea telefonica: #322

Juntos podemos encontrar la mejor solución para su tranquilidad.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Grupo de preguntas: Problemas con la visualización de seguros en el portal

Resumen: Este grupo de preguntas se enfoca en las dificultades o inconvenientes que los usuarios experimentan al no poder encontrar o visualizar su seguro dentro de un portal específico. Esto puede abarcar desde problemas técnicos, errores en el ingreso de datos, hasta la posible falta de actualización o registro adecuado del seguro en el sistema del portal. Las preguntas buscan entender las razones detrás de estos problemas y cómo solucionarlos para asegurar que la información del seguro esté accesible en línea.","¡Lamento el inconveniente! Este caso requiere ser revisado con nuestro equipo de soporte tecnológico para brindarle una solución lo más pronto posible.

Por favor, contáctenos a través de:

WhatsApp: wa.link/2gsvmz
Linea telefonica: #322","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
"Este grupo de preguntas se centra en la búsqueda de asesoramiento o representación legal especializada en casos relacionados con infracciones de tránsito o accidentes automovilísticos. La preocupación subyacente es cómo navegar por el sistema legal para enfrentar multas o litigios derivados de dichos eventos, lo que implica comprender derechos, posibles defensas, procesos judiciales o administrativos aplicables, y las consecuencias de estos incidentes en el historial de conducción del individuo y su situación financiera. La respuesta común a estas preguntas es la necesidad de contar con un abogado o un equipo legal que tenga experiencia en derecho de tránsito, capaz de ofrecer orientación estratégica, representación en corte si es necesario, y asesoramiento sobre las mejores acciones a seguir para minimizar el impacto negativo de las multas o accidentes de tránsito.","Si cuenta con nuestro SOAT o una póliza de autos, puede acceder a este servicio a través de Asistencias Bolívar, llamando al #322.","{""Categoria"": ""Abiertas"", ""Dominio"": [""sb"",""ac""]}"
